guideline_id,filename,guideline_name,icd10,age_category,file_size_bytes,sha256,candidate_section_count,candidate_chunk_count
807_1,807_1.pdf,Транспозиция магистральных артерий,Q20.3,"Взрослые, дети",1539536,6f31a5519fbb105eaa8a188263526a4e256e77a39ceb3541c945ac3af43e48f0,26,87
808_1,808_1.pdf,Плазмоклеточный лейкоз,C90.1,Взрослые,921589,493aa19ea255d1cad3ee4576660bd754c361ebd0130100ab2b303e5074b0955c,28,54
809_1,809_1.pdf,Вывих шейного позвонка,"S10.8, S12.0, S12.1, S12.2, S12.7, S13.0, S13.1, S13.3, S13.4, S14.0","Взрослые, дети",3892778,49791dc5811b2bb035d02ba72a063b267f1ce1b28841c7f1fc79c8dae1fae633,23,97
80_1,80_1.pdf,Трофобластические опухоли,C58,Взрослые,1003738,806c67b7e123310436f083f330b8aee7e017eb627b6290637967aca162f558fe,20,55
810_1,810_1.pdf,Головная боль напряжения,"G44, G44.2, G44.3, G44.8, G90.8",Дети,1679755,c0d2ad76ab7cefc0d5e349977573ae9d9572c7f517495bb3d5ee928bd1af3ec3,23,45
811_1,811_1.pdf,Прочие первичные грыжи брюшной стенки,"K42.0, K42.1, K42.9, K43.6, K43.7, K43.9",Взрослые,691131,aa330bab9f02c5145e8c07b2e9024f8a7714333d07216338f43e00d5e5cf7190,1,44
812_1,812_1.pdf,Травма уха,"S00.4, S01.3, S09.2","Взрослые, дети",927228,9bab8f2e681dc8461d9019054d6f23d6a7d5ebda4d5b01fb2eae9129cc0b4c80,22,43
813_1,813_1.pdf,Травма гортани,"R04.1, S10.0, S10.1, S11.0","Взрослые, дети",1076353,a916e01c92a7adcdbaae438519b732ee1ccc398ccd512017381bcfe78d63ed03,21,54
814_1,814_1.pdf,Ишемический инсульт и транзиторная ишемическая атака,"G45.0, G45.1, G45.2, G45.3, G45.4, G45.8, G45.9, G46.0, G46.1, G46.2, G46.3, G46.4, G46.5, G46.6, G46.7, G46.8, I63.0, I63.1, I63.2, I63.3, I63.4, I63.5, I63.6, I63.8, I63.9, I64, I65.0, I65.1, I65.2, I65.3, I65.8, I65.9, I66.0, I66.1, I66.2, I66.3, I66.4, I66.8, I66.9, I67.6","Взрослые, дети",13454301,c99e8f1972806b7296a83540cb56de08a02839def651a1e5c8f40839f143dbe0,99,177
815_1,815_1.pdf,Травма носа,"S00.3, S01.2, S02.2, S02.2, S02.2","Взрослые, дети",780716,d5057ca3a9ed99c19d597e1f3974f7abc589337c90858b7a35311f81c18c24d6,31,57
816_1,816_1.pdf,Гломерулярные болезни: фокально-сегментарный гломерулосклероз,"N00.1, N01.1, N02.1, N03.1, N04.1, N05.1, N06.1, N07.1, N18.1, N18.2, N18.3, N18.4, N18.5, N18.9",Взрослые,841211,49b3fe6f4bee6d2cf691a324693f2ce2c5465a3dedf44f4b5b53c455bd8c3d68,25,72
817_1,817_1.pdf,"Психические и поведенческие расстройства, вызванные употреблением психоактивных веществ [алкоголя, каннабиноидов, седативных и снотворных веществ, кокаина, других стимуляторов (кроме кофеина), галлюциногенов и нескольких психоактивных веществ]  Психотическое расстройство","F10.5, F12.5, F13.5, F14.5, F15.5, F16.5, F19.5","Взрослые, дети",731073,fb05d5bfde223ac54d26e05b1ffdbb5c96a7fe580544a3496d0f8943a5e8a5e1,28,46
818_1,818_1.pdf,Вторичная глаукома ,"H40.3, H40.4, H40.5, H40.6, H40.8, H40.9, H42.8",Дети,958398,929fa3e1992f532b392a6030f7bb8b9ad4fdd7d572c447dbe40198e71f365a7b,21,57
819_1,819_1.pdf,Холецистит,K81,Взрослые,855033,5e86a50798d70112e71754431975a7d4cfff6020fdc1f9b0d662437bda25eee9,1,69
820_1,820_1.pdf,"Аномалии объема  амниотической жидкости (многоводие, маловодие)","O40, O41, O41.0, O41.8, O41.9","Взрослые, дети",1812839,b58dbe9f377fced247307cf2e60ce237c841ee9e8f158951242e6447e8ade995,1,49
821_1,821_1.pdf,Химический ожог пищевода,"T28.5, T28.6, T28.7","Взрослые, дети",1067693,24a8f44b5cb361cf45329ec8eae248cd297b0952a94aefb1591b70adc897efc8,1,85
822_1,822_1.pdf,Аномалии родовой деятельности,"O62, O63, O75.8","Взрослые, дети",820798,0fced0ec4a89e37a87623198f2add8cbe5d3ae704d834582790cb50e9fbf581a,1,32
823_1,823_1.pdf,"Медицинская помощь матери при установленных или предполагаемых аномалиях и повреждениях плода, и антенатальной гибели плода ","O35, O36.4, O83.4","Взрослые, дети",1477895,0bfd0497b93c06a6792de9326314eab971b115ac766e1f58e623bfd9ba128088,22,67
824_1,824_1.pdf,Хронический вирусный гепатит С (ХВГС) у детей,B18.2,Дети,1205106,79ddce7267888a53fe4ffc7a7cdf352cfe5f6dee7a45dc537a57f8b860ba3781,33,76
825_1,825_1.pdf,Норовирусный гастроэнтерит у детей ,A08.1,Дети,1085551,07d7bbe1f26ce174ed6cc99270eb9d8952304aeb05c114afaeb1eec865d58715,22,40
826_1,826_1.pdf,Дегенеративные заболевания позвоночника,"G58.0, M19.8, M41.5, M42.1, M42.9, M43.1, M43.8, M46.0, M46.1, M47.0, M47.1, M47.2, M48.0, M50.0, M50.1, M50.2, M50.3, M50.8, M50.9, M51.0, M51.1, M51.2, M51.3, M53.0, M53.1, M53.2, M53.3, M53.8, M54.1, M54.2, M54.3, M54.4, M54.5, M54.6, M54.8, M54.9, M96.4, M96.8, M96.9, M99.4, M99.5, M99.6, M99.7, S33.6","Взрослые, дети",2966587,372cf9365d6aa40d78bce3c60866e32c675e4985b13e13b6c0e132956e54bfb7,48,176
827_1,827_1.pdf,Макроглобулинемия Вальденстрема,C88.0,Взрослые,881337,f71e556f1c957ea6383e093f9bd0502941bf126db6fb608128cd9eaae2eb4404,33,68
828_1,828_1.pdf,Грыжи передней брюшной стенки,"K40.0, K40.1, K40.2, K40.3, K40.4, K40.9, K42.0, K42.1, K42.9, K43.6, K43.7, K43.9",Дети,820567,9a5d3f431e4b3ece876750cf4711d129695417480fac696b99b7a06e170a37e3,51,67
829_1,829_1.pdf,Аномалия развития коронарных сосудов,Q24.5,Дети,1542485,583e08365b843fc13a4eaaf2b95eb079420517a3c65e0a79aad2e42c8789834d,23,77
82_3,82_3.pdf,Врожденная дисфункция коры надпочечников (адреногенитальный синдром),"E25.0, E25.8, E25.9",Взрослые,1410370,d56dcf2710055de032d463c246489570bd8037ef622d37b78e08b99b9174889b,24,104
830_1,830_1.pdf,Перерыв дуги аорты. Двойная дуга аорты,Q25.4,Дети,1648470,bc20e18cfa8f8dd50c5307c446ee193ca9612b4fda69eb667a862226ce7e4442,23,81
831_1,831_1.pdf,Воспалительные поражения позвоночника,"A18.0, A23, B67.2, B67.6, M46.1, M46.2, M46.3, M46.4, M46.5, M46.8, M46.9, M49.0, M49.2, M49.3, M86.3, Y83.8, Y83.9",Взрослые,2344052,558836e13ecb3296f2dd87d62b86fd5a59a1c9ab4efa2135dfde93a414d1cca8,26,63
832_2,832_2.pdf,Закрытые повреждения мягких тканей конечностей,"S40.0, S46.1, S46.2, S46.7, S46.8, S46.9, S50.0, S56.7, S56.8, S60.0, S60.1, S60.2, S66.6, S66.7, S66.8, S66.9, S70.0, S70.1, S73.1, S76.1, S76.3, S76.4, S76.7, S79.7, S79.8, S80.0, S80.1, S80.7, S80.8, S80.9, S86.0, S86.1, S86.2, S86.3, S86.7, S86.8, S86.9, S90.0, S90.1, S90.2, S90.3, S93.2, S93.4, S93.6, S96.1, S96.7, S96.9, T06.4, T11.5, T13.5, T14.6, T93.3, T93.5","Взрослые, дети",1217758,8a78233e2a3c880a8b360683bbbcadb98be046e9fc1c5f08b62e4c5d188c92ee,1,45
833_1,833_1.pdf,Дисменорея,"N94.0, N94.4, N94.5, N94.6, N94.8","Взрослые, дети",726537,4592127f014031660ba3be92d65d2675f882f2b1d07cafd761b60eff75edc1ca,23,31
834_1,834_1.pdf,Болезнь Гоше,E75.2,Взрослые,1126612,596049f9fd6869266c38613258d836673dabd5e8ffab80ecec084e3df67e77c4,26,57
835_1,835_1.pdf,Энурез,"F98.0, G96.8, N31.9, N39, N39.3, N39.4, N39.8, N39.9, R32",Дети,1571174,168bf8480b7763f54c62b1204efb2308cee3f10be5c62fd7bc401b643cc2b394,26,109
836_1,836_1.pdf,Киста почки у детей,"N28.1, Q61.0",Дети,1361785,384119b1adc01afe12b9022137897347740700f0672ff2635906daa6a54ba812,26,55
837_1,837_1.pdf,Гастрит и дуоденит у детей,"K29.0, K29.1, K29.3, K29.4, K29.5, K29.6, K29.7, K29.8, K29.9, K31.8",Дети,3860010,3e3e4eb2319b7c841ce97528a54e8a737a7428a1a83ccac5a13b2fc1b6df207c,22,110
838_1,838_1.pdf,Вирусные пневмонии ,"J12, J12.0, J12.1, J12.2, J12.3, J12.8, J12.9",Взрослые,1711960,53f535be1b4e5366497304dd7e68a848756e35e60eb66288b27460319deb3af6,22,87
839_1,839_1.pdf,Лямблиоз у детей и взрослых ,A07.1,"Взрослые, дети",1062987,3381e1b986436cbe8fc2461d1aeaa5435ac143851c861012ea71d366bbfd7260,19,62
840_1,840_1.pdf,Врожденная диафрагмальная грыжа,"K44.0, K44.1, K44.9, Q40.1, Q79.0, Q79.1",Дети,1327515,49b1b5647654b3f3700c3ce82bdbe95eab5a7c061032beb79393c9a638789e9a,43,96
841_1,841_1.pdf,Гестационный сахарный диабет,"O24.0, O24.1, O24.3, O24.4, O24.9","Взрослые, дети",1626147,2162d805044143b229602e12c878dbe36be7b67ecf6a0145d9fdc7dffe738f19,32,75
842_1,842_1.pdf,Доброкачественные образования головы и шеи,"D10.0, D10.1, D10.2, D10.3, D11.0, D11.7, D11.9, D13.0, D14.0, D16.0, D17.0, D18.0, D18.1, D19.0, D21.0, D22.0, D23.0, D23.1, D23.2, D23.3, D23.4, D36.0, D36.7, D36.9",Взрослые,923480,54470b1468117d4e6c8438918991c0b1f9422e5daffdacb1712a5b85a531c3ab,20,41
843_1,843_1.pdf,Глаукомы вторичные,"H40.3, H40.4, H40.5, H40.8, H40.9, H42.8",Взрослые,1624373,203755f16f4d8179d879afd1a4e3f58306656f5195a7848fe4e5bc208ef7fa38,17,88
844_1,844_1.pdf,"Инфекция, ассоциированная с ортопедическими имплантатами","T84.5, T84.6, T84.7, Z96.6",Взрослые,1443434,3997cd6c98ec2f428c2a3a54b005cc19c0593da51612fa06fb5a3dc99496f0bd,26,130
845_1,845_1.pdf,Переломы диафиза костей предплечья ,"S52.2, S52.3, S52.4, S52.7, S59.7","Взрослые, дети",2156307,32f5a346669479ac70bc4affd502a88c35488bc56cbfa739b551a093786c18d6,30,95
846_1,846_1.pdf,Переломы дистального отдела костей предплечья ,"M89.0, S52.5, S52.6, S52.8, S52.9, S54.0, S54.1","Взрослые, дети",2174571,41e15f7b34be03b5247ac3cc03c83779e7ed6cc6c7c5aeb7923aaea0c9998130,35,94
847_1,847_1.pdf,Переломы проксимального отдела костей предплечья,"S52.0, S52.1, S52.7, S53.0, T92.1","Взрослые, дети",2291690,6f3fb1e9633a5ac3a328106b9996c2096f1baa32eb45e090388908c2de1dcfca,29,92
848_1,848_1.pdf,Мальформация кровеносных сосудов головы и шеи,"D10, D18, Q25.8, Q25.9, Q26.8, Q26.9, Q27, Q28.8, Q28.9","Взрослые, дети",885666,71b32d9b3cd6d612dd5a994ab40f42903d999b1e59fb175d08a233bd8d7d32be,1,29
849_1,849_1.pdf,Грыжа пищеводного отверстия диафрагмы,"K44.0, K44.1, K44.9",Взрослые,650357,5e9e73c7a67a03e844924c73058bf48dc476ed136ab5dcc5f19a587370e65adb,1,55
850_1,850_1.pdf,Идиопатический сколиоз,"M41, M41.0, M41.1, M41.2, M41.3, M41.8, M41.9","Взрослые, дети",5862475,e3380d3e65fd7913c9fe0c24f32a5045aae291abf3ed119106ef9ac990133ab8,29,120
851_1,851_1.pdf,Переломы диафиза плечевой кости ,S42.3,"Взрослые, дети",2286192,611775226452b6d529a2c7c301d6d7c83c68f35224aa3c2578f8fb66d243eeef,30,96
852_1,852_1.pdf,Переломы диафиза большеберцовой кости,S82.2,"Взрослые, дети",1712903,68f0a4aa2dd5f347bb86067c7fbf31956dca9edb4bdc61320d2b3a410f2708b8,30,84
853_1,853_1.pdf,Переломы ключицы и лопатки,"S42.0, S42.1, S43.1, S43.2","Взрослые, дети",2664661,8c7541f3a693a254bbbf41c7510242c918a2d76a1c35ef04f3132a35901c5bee,28,110
854_1,854_1.pdf,Переломы дистального отдела плечевой кости,S42.4,"Взрослые, дети",2126311,4e6628abafbce5336115c75ae08d358946a04bc472c5cbdb3e46480eb241c568,28,86
855_1,855_1.pdf,Переломы лодыжек,"S82.4, S82.5, S82.6, S82.7, S93.0","Взрослые, дети",1912927,997e8e76604f6f7f332a3925c3ba1960735cbad9a647ec825b7fbe5c8ebce381,28,105
856_1,856_1.pdf,Переломы костей стопы (кроме переломов пяточной кости),"S92, S92.1, S92.2, S92.3, S92.4, S92.5, S92.7, S92.9, S93.3","Взрослые, дети",1589777,502f989415e5e529dcb03207d8b833b417a6ea98e18906ddb9bee3f3e58c3d9b,33,80
857_1,857_1.pdf,Повреждения тазового кольца,"S30.0, S32.1, S32.2, S32.3, S32.4, S32.5, S32.7, S32.8, S33.2, S33.4, S33.6, S33.7, T91.2","Взрослые, дети",1706607,b62ac5000b186ed0873b69df528bae9066d3b0596401725f8c0615c286c9ae74,30,109
858_1,858_1.pdf,Воспалительные заболевания молочных желез,"N61, N64.0, O91, O91.0, O91.1, O91.2, O92.1, P39.0","Взрослые, дети",3179208,41c1a7d91dec211f07af087eba023b228e20eb0f879db5418c212e15665a726d,45,93
859_1,859_1.pdf,Переломы проксимального отдела плечевой кости,"S42.2, S42.7, S42.8, S42.9, S43.0, S43.4, S43.5, S46.0, T92.1","Взрослые, дети",2562319,8549381de9fe713f872e6fbc37617d7c79b53e70792dbda7a68c7578f9fe1a51,32,92
860_1,860_1.pdf,Переломы дистального отдела костей голени ,"S82.3, S82.7, S82.8, S82.9, S89.7, S89.8, T93.2","Взрослые, дети",1184684,298add3c288518fc3ce53a3328f08609f75045b8694d16dd84b43f33367ec937,29,96
861_1,861_1.pdf,Частичный аномальный дренаж легочных вен (ЧАДЛВ),Q26.3,"Взрослые, дети",1550797,65e6ad029d92f071cc54868bd2e71f42f7f7a3e40ef60ca79ebc1720555f91b2,21,61
862_1,862_1.pdf,Повреждение мениска коленного сустава,"M23.0, M23.2, M23.3, S83.2","Взрослые, дети",1236366,0aa215b48b2df4390903a450956ca887dcd349fbc3d5b872c9c664becee79792,29,59
863_1,863_1.pdf,Повреждения хряща коленного сустава,"M23.4, M94.2, M94.8, S83.3","Взрослые, дети",1668173,3acd2748790d9049b0c57a00a9a23fe61bffe14cb94ae2cabb3eb2ea5555f14b,30,68
864_1,864_1.pdf,Переломы проксимального отдела голени ,"S82.1, S83.1","Взрослые, дети",2243627,08649b337e4ac0a4a10dc015db86cdfb20da5a9ff7d11cd488c109496de609eb,28,111
865_1,865_1.pdf,Открытая рана голени,"S81.7, S81.8, S81.9, T01.3, T93.0","Взрослые, дети",1322336,5194674fb5f764bdf7199f760a5ce00dcec6edcca06aa73aa60df3a1265c7fe3,17,39
866_1,866_1.pdf,Перелом нижней челюсти,S02.6,Дети,1935956,8a4e4565a2833ece525e803294e650b372638fa78ca77c5b8262363c5bfff90b,22,72
867_1,867_1.pdf,Дистония,"G24, G24.0, G24.1, G24.2, G24.3, G24.4, G24.5, G24.8, G24.9","Взрослые, дети",4573302,7872a66e31b90af72d34b77c0c867ea7acd20e28e3f81cd7d17b6a6bfc02feba,23,96
868_1,868_1.pdf,Гонартроз,"M17, M17.0, M17.1, M17.2, M17.3, M17.4, M17.5, M17.9, M24.5","Взрослые, дети",2667131,c061c24602d729e31c2a28672bdfa68dd975575ef2d14143d3855e080380b1e1,28,119
869_1,869_1.pdf,Шигеллез,"A03, A03.0, A03.1, A03.2, A03.3, A03.8, A03.9, A06.0","Взрослые, дети",1629574,e636e93b72455caa88089b8a23a63d8c989bbce5112868bd6f6f2c3627794a94,29,98
870_1,870_1.pdf,Коксартроз,"M16, M16.0, M16.1, M16.2, M16.3, M16.4, M16.5, M16.6, M16.7, M16.9, M24.6, M24.7","Взрослые, дети",1692763,a4d2f1f83e2f9858c766ca8ebb25da031bc49a20c285321c1e15615e9c728ae2,33,114
871_1,871_1.pdf,Множественные переломы мозгового и лицевого отделов черепа,"S02.0, S02.1, S02.4, S02.6, S02.7, S02.8, S02.9, S07","Взрослые, дети",1086408,ea7fde8e612bd65ff1498bbe8df35c85d623764247872ec41abf83e2471e31ae,21,78
872_1,872_1.pdf,Отравления бензодиазепинами,T42.4,"Взрослые, дети",1212964,b28e22305a5166f59f4c3b55e8db3d551e7555c270f339160d8ae42ff936e699,1,56
873_1,873_1.pdf,Токсическое действие метанола и этиленгликоля,"T51.1, T52.3","Взрослые, дети",1480380,40561a76fecef4b5542a442297a3e32017b7a7cf529523428242662a17aeb686,1,67
874_1,874_1.pdf,Отравление производными барбитуровой кислоты (барбитуратами) (T42.3),T42.3,"Взрослые, дети",1110328,66f3c627ecdc0fa18d180f3073d8c4e2790dc28b854efec54f89132c9d8e8b5d,1,71
875_1,875_1.pdf,Острые кишечные инфекции (ОКИ) у взрослых,"A04.0, A04.1, A04.2, A04.3, A04.4, A04.5, A04.6, A04.7, A04.8, A04.9, A05.0, A05.3, A05.4, A05.8, A05.9, A08.0, A08.1, A08.2, A08.3, A08.4, A08.5, A09, B34.1",Взрослые,17111716,8af915552b265674b699f89781c71c641a58d0855e18a239d8c5622cc6efe3c0,1,6
876_1,876_1.pdf,Воздействие вибрации (Вибрационная болезнь),"G56.0, G62.8, I73.0, M19.2, M54.1, M77.2, T75.2, Z57.7",Взрослые,1397162,d06ef9c243b15fe8f06b279124e087946f495d502fc04e583c72e1345374dccf,28,134
877_1,877_1.pdf,Желчнокаменная болезнь,"K80.0, K80.1, K80.2, K80.3, K80.4, K80.5, K80.8, K82.0, K82.1, K82.2, K82.3, K82.4, K82.8, K83.1, K83.3, K83.8, K87.0, K91.5",Взрослые,1254030,0aa19bdbdf9908d39237b1de437a0cb0195c645c692facd6166b9aae31e8ad24,11,17
878_1,878_1.pdf,"Энтероколит, вызванный Clostridioides difficile (C. difficile)","A04.7, K52.8",Взрослые,2120876,87e04643ea06c1c9400eadb87ecbaa477736e5dfe4f33a4b5e0985f7f049993c,36,106
879_1,879_1.pdf,"Отравления производным амфетамина, синтетическими катинонами и прекурсорами ГОМК ","T40.6, T40.9","Взрослые, дети",1640872,0bcdeb39353474ba3a1baa1ffdd9e0390b39be11a5a27552ed60fe8ee0a926af,1,69
87_5,87_5.pdf,Остеопороз,"M81.0, M81.1, M81.2, M81.3, M81.4, M81.5, M81.8, M81.9",Взрослые,1886008,0c186542c44496033d916286e6b6063fc5153ba557635b2578a805df3d01cc5e,30,179
880_1,880_1.pdf,"Отравление психотропными средствами, не классифицированное в других рубриках",T43,"Взрослые, дети",1217439,dee72fa5e6e7194e8053aed7fee5ca00f03b53e6d7ab5dfb29d607c541a160bf,1,82
881_1,881_1.pdf,Митральная недостаточность,"I05.1, I05.2, I05.8, I34.0, I34.1, I34.8, I34.9, Q23.3",Взрослые,2141573,2caa380d0e058e9208da2da481f09ff9035db8f6fee530b65a023cac4105c249,14,96
882_1,882_1.pdf,Токсическое действие разъедающих веществ,T54,"Взрослые, дети",1279152,29b0eff4d5416695d083ee23c447c0c5f345485cb3580a3f5ab217c106934b1b,23,85
883_1,883_1.pdf,Другие плазмоклеточные новообразования,C90,Взрослые,1280091,18f08146e467fcd979eaec70f1cb0c16467de5c36cdbd1471a03a4cd3d102f99,20,119
884_1,884_1.pdf,Токсическое действие галогенпроизводных алифатических и ароматических углеводородов,T53,"Взрослые, дети",1420076,01c8e966b0328e49ea2be364e1e35b1a49b9b84c7190a0c67b1def3e3dd4eaa5,9,24
885_1,885_1.pdf,"Токсическое действие окиси углерода. Токсическое действие других газов, дымов и паров","T58, T59","Взрослые, дети",1842824,c8344ae41b946b951cad0479fdb86f06f80461b50d094e519096e3830dd7eea5,1,53
886_1,886_1.pdf,Камни нижних отделов мочевых путей,"N21.0, N21.1, N21.8, N21.9","Взрослые, дети",1060778,bee7809089155a38403caeed5edc38d2ca8d44744ebfef5817c831f0ff9d058d,29,63
887_1,887_1.pdf,Киста почки,"N28.1, Q61.0, Q61.8",Взрослые,1268777,9af3b5dcf1f4ef6471f6cbd5e82c9cd15c5e8c34eb8d1044718ca6c65c588038,22,50
888_1,888_1.pdf,"Психические и поведенческие расстройства, вызванные употреблением психоактивных веществ [алкоголя, опиоидов, каннабиноидов, седативных и снотворных веществ, кокаина, других стимуляторов (кроме кофеина), летучих растворителей, никотина, галлюциногенов и нескольких психоактивных веществ]. Острая интоксикация","F10.0, F11.0, F12.0, F13.0, F14.0, F15.0, F16.0, F17.0, F18.0, F19.0","Взрослые, дети",694682,e1b74b58ca578e3074538ddcb115d32a156508f759494c983a18741106a0a6e1,55,81
889_1,889_1.pdf,Хронический миелоидный лейкоз,C92.1,"Взрослые, дети",1582634,02007a581fee22e66cb585d396512ade65849cd49c4805e60db02ef5e65c2277,1,101
88_5,88_5.pdf,Первичный гиперпаратиреоз ,"C75.0, D35.1, E21.0, E21.2, E21.3, E21.4, E21.5",Взрослые,2228290,1f7491efedc1b88230b7ee354e0770a61967e289bd97a1f0b26f3895e3582f73,26,175
890_1,890_1.pdf,Полипозный риносинусит,"J33.0, J33.1, J33.8, J33.9",Взрослые,775161,378150a278b2d5af687bbe45a7d652b1e2c0093922b5b615b679a957d83f9b96,22,45
891_1,891_1.pdf,Острый бронхит,J20,Взрослые,1302697,5d98545b6740cc18d76ee806831a321c985ee3c5a2c0c7ea49f944ffef45e599,18,52
892_1,892_1.pdf,Синдром раздраженного кишечника,"K52.3, K52.9, K58.0, K58.1, K58.2, K58.3, K58.8, K58.9, K59.1, K59.2, K59.8, K59.9","Взрослые, дети",1201063,7dcc42c69dad546b195f58e4bd347cff904c9d92914aa74e0f625ab57e94e5a9,35,92
893_1,893_1.pdf,Опухоли невыявленной первичной локализации,"C76, C77, C78, C79, C80, D37, D38, D39, D40, D41, D42, D43, D44, D45, D46, D47, D48","Взрослые, дети",953257,9c5adee34eaeb6f6cdcfc3b6a8ffdabde634fefc2fa5a47ea98e7c54f669e466,19,71
894_1,894_1.pdf,Гломерулярные болезни:  иммуноглобулин А-нефропатия,"N00.1, N00.3, N00.4, N00.7, N00.8, N01.1, N01.3, N01.4, N01.7, N01.8, N02.1, N02.3, N02.4, N02.7, N02.8, N03.1, N03.3, N03.4, N03.7, N03.8, N04.1, N04.3, N04.4, N04.7, N04.8, N06.1, N06.3, N06.4, N06.7, N06.8, N08.2, N18.1, N18.2, N18.3, N18.4, N18.5, N18.9","Взрослые, дети",920227,347fdb739fe013d39ad87a7b7f0f9e1aa7815de342fdaeda4b2eb404a1acaaf0,28,95
895_1,895_1.pdf,Краниальные мононейропатии у взрослых,"B02.2, G44.0, G50.0, G50.1, G50.8, G50.9, G51.0, G51.1, G51.2, G51.3, G51.4, G51.8, G51.9, G52.0, G52.1, G52.2, G52.3, G52.7, G52.8, G52.9, G53.0, G90.0",Взрослые,7410683,71e5179d277a2330492a896b0825845d50a3e2ddbb82f72daec0bd9805f74aba,41,275
896_1,896_1.pdf,Перелом верхней челюсти и скуловой кости,S02.4,Дети,1660536,17e26717de33a213b59e5d5f884e6743908be2a4775d9c8a7aae7daefd547b37,8,59
897_1,897_1.pdf,"Острые отравления неопиоидными анальгезирующими, жаропонижающими и противоревматическими средствами",T39,"Взрослые, дети",1738145,b41656e6be3269e50e6468906092e3fce94d36109fdddbc06cf1b5e23553df93,11,37
898_1,898_1.pdf,Сепсис (у взрослых),"A40, A40.0, A40.1, A40.2, A40.3, A40.8, A40.9, A41, A41.0, A41.1, A41.2, A41.3, A41.4, A41.5, A41.8, A41.9, B37.7",Взрослые,4118180,1e498f4c63e0426777e4266c6d753d07411135a2ed15052167a6ba6167f80496,1,209
899_1,899_1.pdf,"Психические и поведенческие расстройства, вызванные употреблением алкоголя Синдром зависимости от алкоголя",F10.2,"Взрослые, дети",1473404,3ffc3ce7cded30167edb95e603b9d23c3faff399dc04b9d76767ee175b393e93,10,49
8_2,8_2.pdf,Недержание мочи,"N39.3, N39.4, N39.8, N39.9, R32",Взрослые,2930308,273482fd3e9bf9c6253f823d8d4ccdccf2f344ddc64dab42bb4b30e88e6dfbe3,23,67
900_1,900_1.pdf,Хронический вирусный гепатит B,B18.1,Взрослые,1532256,9124520ba783f143c6434719ad4db73d687e855b6b421d6fa823d3d71c54db9f,50,130
901_1,901_1.pdf,Лечение острой травмы зубов у пациентов детского возраста,"S02.5, S03.2",Дети,2420759,e1c12a41bf525ee1d200814a0a4a53894603ab2121680599e23f935eef06480d,51,91
902_1,902_1.pdf,Раны мягких тканей челюстно-лицевой области ,"S00.1, S00.2, S00.5, S01.1, S01.4, S01.5, S01.7, S01.8, S03.4, S08.1","Взрослые, дети",1089814,2e37ab4d3b1b129474b426ecbe9f2db0b58778fb435b5e5bdcdcf661d8ef3a4d,21,63
903_1,903_1.pdf,Острый панкреатит,"K85.0, K85.1, K85.2, K85.3, K85.8, K85.9","Взрослые, дети",862083,ea110e2aaab91620bcb38b27fde211e512fe05e6b78037b0b2ad105f6c88951c,26,74
904_1,904_1.pdf,Переломы бедренной кости (кроме проксимального отдела бедренной кости),"S72.3, S72.4, S72.7, S72.8, S72.9, T02.3, T02.5, T02.6, T93.1","Взрослые, дети",2109610,2774cc171730638ee384d75697e9b9ced08853208f798806300ca594e35cf33f,30,101
905_1,905_1.pdf,Врожденная пневмония,"P23.0, P23.1, P23.2, P23.3, P23.4, P23.5, P23.6, P23.8, P23.9",Дети,1802408,2b9dd195d0be2423ef56bfc097776c5b126dea07f6350a98525ec160a49bdf00,23,80
906_1,906_1.pdf,Геморрагическая болезнь плода и новорожденного,P53,Дети,1517391,effc2cd56c344ab1388d5de9ce5b73b3910ffadf9cc2118e2faa0012178fb243,22,48
907_1,907_1.pdf,"Синдром новорожденного, родившегося  у  матери с сахарным диабетом","P70.0, P70.1",Дети,1585433,ab397b80659598923f06543252f64541ee614f35b58d54ded8f8c433eda65e8a,22,35
908_1,908_1.pdf,Гипоксическая ишемическая энцефалопатия новорожденного вследствие перенесенной асфиксии при родах ,"P21.0, P21.1, P91.0, P91.6",Дети,2088915,ed693fd784b4362067b7cdda1bdb59b4c4d42edadd328733d8a28fddcdaaa8a9,28,79
909_1,909_1.pdf,Полицитемия новорожденного,P61.1,Дети,1403414,017819aa8431c5e81f7c359ad5c2ec220a3222a4fb13c306c9484261f8cf50a9,22,36
910_1,910_1.pdf,Синдром поликистозных яичников,E28.2,"Взрослые, дети",2048995,0b3e8db5f2a82a73ee56ab177de6daf0003cdf7e66683f94f4b468351682e2d5,25,72
911_1,911_1.pdf,Ботулизм у взрослых,A05.1,Взрослые,1501370,f54e917981609fb218d41621f6c117fc6bd9555ec1ba769cc4ab728791f2571b,29,87
912_1,912_1.pdf,Сепсис новорождённых,"P36.0, P36.1, P36.2, P36.3, P36.4, P36.5, P36.8, P36.9",Дети,2439383,43f15ff32c6a638baaefd761fecdcf99a07d978e4b23870b7513c8b8b648a720,28,118
913_1,913_1.pdf,Деформация перегородки носа,J34.2,"Взрослые, дети",916385,971ab51c4acb62b05a5fa600654c52c1c01bda29060513e3641e053a48f33df0,25,33
914_1,914_1.pdf,Врожденная дисфункция коры надпочечников(Адреногенитальный синдром),"E25, E25.0, E25.8, E25.9",Дети,2151234,3df54407e74560b49661d8fb90c1e7c36abb84f2970b9b38532f7ca0e4775b5e,28,83
